ts_key;title;country;category
buil_nl_tot_3_bs_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Evolution of Your Current Overall Order Books, Balance, SA;nl;Business Surveys
buil_nl_tot_4_bs_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Employment Expectations Over the Next 3 Months, Balance, SA;nl;Business Surveys
buil_nl_tot_5_bs_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Prices Expectations Over the Next 3 Months, Balance, SA;nl;Business Surveys
buil_nl_tot_cof_bs_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Balance, SA;nl;Business Surveys
nlsurv0000;Netherlands, Business Surveys, Statistics Netherlands, Total, Producer Confidence, SA;nl;Business Surveys
oecd_mei_00418597;Netherlands, OECD MEI, Leading Indicators OECD, Leading Indicators, Composite Leading Indicators, Amplitude Adjusted, SA, Index;nl;Business Surveys
oecd_mei_00418599;Netherlands, OECD MEI, Leading Indicators OECD, Leading Indicators, Composite Leading Indicators, Trend Restored, SA, Index;nl;Business Surveys
buil_nl_tot_2_f3s_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Main Factors Currently Limiting Your Building Activity, Weather Conditions, SA;nl;Business Surveys
buil_nl_tot_2_f7s_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Main Factors Currently Limiting Your Building Activity, Financial Constraints, SA;nl;Business Surveys
buil_nl_tot_2_f2s_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Main Factors Currently Limiting Your Building Activity, Insufficient Demand, SA;nl;Business Surveys
buil_nl_tot_2_f4_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Main Factors Currently Limiting Your Building Activity, Shortage of Labour Force;nl;Business Surveys
buil_nl_tot_2_f1s_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Main Factors Currently Limiting Your Building Activity, None, SA;nl;Business Surveys
buil_nl_tot_2_f5s_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Main Factors Currently Limiting Your Building Activity, Shortage of Material And/Or Equipment, SA;nl;Business Surveys
buil_nl_tot_2_f6s_m;Netherlands, Business Surveys, DG ECFIN, Construction Confidence Indicator, Main Factors Currently Limiting Your Building Activity, Other Factors, SA;nl;Business Surveys
nlsurv0151;Netherlands, Business Surveys, Statistics Netherlands, Manufacturing Industry, Orders, Total, Index;nl;Business Surveys
indu_nl_cons_5_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Consumer Goods, Production Expectations for the Months Ahead, SA;nl;Business Surveys
indu_nl_cons_1_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Consumer Goods, Production Trend Observed in Recent Months, SA;nl;Business Surveys
indu_nl_cdur_5_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Durable Consumer Goods, Production Expectations for the Months Ahead, SA;nl;Business Surveys
indu_nl_cdur_1_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Durable Consumer Goods, Production Trend Observed in Recent Months, SA;nl;Business Surveys
indu_nl_intm_5_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Intermediate Goods, Production Expectations for the Months Ahead, SA;nl;Business Surveys
indu_nl_intm_1_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Intermediate Goods, Production Trend Observed in Recent Months, SA;nl;Business Surveys
indu_nl_cndu_5_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Non-Durable Consumer Goods, Production Expectations for the Months Ahead, SA;nl;Business Surveys
indu_nl_cndu_1_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Non-Durable Consumer Goods, Production Trend Observed in Recent Months, SA;nl;Business Surveys
indu_nl_inve_5_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Investment Goods, Production Expectations for the Months Ahead, SA;nl;Business Surveys
indu_nl_inve_1_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Main Industrial Grouping, Investment Goods, Production Trend Observed in Recent Months, SA;nl;Business Surveys
oecd_mei_00418418;Netherlands, OECD MEI, Business Tendency Surveys (Manufacturing), Production, Future Tendency, National Indicator, SA;nl;Business Surveys
nlprod0197;Netherlands, Capacity Utilization, Manufacturing, Forecast Production Balance;nl;Business Surveys
nlprod0193;Netherlands, Capacity Utilization, Manufacturing, Realisation Production Balance;nl;Business Surveys
indu_nl_tot_4_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Total Sector, Monthly, Assessment of Stocks of Finished Products, Balance, SA;nl;Business Surveys
indu_nl_tot_cof_bs_m;Netherlands, Business Surveys, DG ECFIN, Industrial Confidence Indicator, Total Sector, Monthly, Balance, SA;nl;Business Surveys
bis_mnl011160;Netherlands, Real Estate Prices, Existing Dwellings, Pure Price, Index, BIS, Residential, Price Index;nl;Construction
nlcons0452;Netherlands, Construction Indicators, Total building costs, Index, Statistics Netherlands (CBS);nl;Construction
cstmfcc11xcc113nsai15nlci;Netherlands, Eurostat, Construction Cost (or Producer Prices), New Residential Buildings, Input Prices for Materials (National Currency), Residential Buildings, Except Residences for Communities (F_CC11_X_CC113), 2015=100, Index;nl;Construction
nlsurv0007;Netherlands, Consumer Surveys, Statistics Netherlands, Consumer Confidence Index, Indicator, Balance, SA;nl;Consumer Surveys
nlsurv0016;Netherlands, Consumer Surveys, Statistics Netherlands, Economic Climate, Indicator, Balance, SA;nl;Consumer Surveys
nlsurv0023;Netherlands, Consumer Surveys, Statistics Netherlands, Willingness to Buy, Indicator, Balance, SA;nl;Consumer Surveys
nlsurv2768;Netherlands, Consumer Surveys, Statistics Netherlands, Economic Climate, Economic Situation Next 12 Months, Balance;nl;Consumer Surveys
nlsurv0025;Netherlands, Consumer Surveys, Statistics Netherlands, Willingness to Buy, Financial Situation Next 12 Months, Balance, SA;nl;Consumer Surveys
nlsurv0012;Netherlands, Consumer Surveys, Statistics Netherlands, Consumer Confidence Index, Right Time to Make Large Purchases, Balance, SA;nl;Consumer Surveys
cons2_nl_tot_cof_bs_m;Netherlands, Consumer Surveys, DG ECFIN, Consumer Confidence, Balance, SA;nl;Consumer Surveys
vstoxx;Euro Area, Volatility Indices, STOXX, VSTOXX Index, Close;nl;Financial Variables
nleqin0013;Netherlands, Equity Indices, Euronext Amsterdam, AMX Index, Price Return, Close, EUR;nl;Financial Variables
nleqin0001;Netherlands, Equity Indices, Euronext Amsterdam, AEX-Index, Price Return, Close, EUR;nl;Financial Variables
aex0013;Netherlands, Equity Indices, Euronext Amsterdam, Basic Materials, Index, Price Return, Close, EUR;nl;Financial Variables
aex0012;Netherlands, Equity Indices, Euronext Amsterdam, Consumer Goods, Index, Price Return, Close, EUR;nl;Financial Variables
aex0001;Netherlands, Equity Indices, Euronext Amsterdam, Consumer Services, Index, Price Return, Close, EUR;nl;Financial Variables
aex0002;Netherlands, Equity Indices, Euronext Amsterdam, Financials, Index, Price Return, Close, EUR;nl;Financial Variables
aex0020;Netherlands, Equity Indices, Euronext Amsterdam, Technology, Index, Price Return, Close, EUR;nl;Financial Variables
aex0003;Netherlands, Equity Indices, Euronext Amsterdam, Health Care, Index, Price Return, Close, EUR;nl;Financial Variables
aex0008;Netherlands, Equity Indices, Euronext Amsterdam, Industrials, Index, Price Return, Close, EUR;nl;Financial Variables
aex0007;Netherlands, Equity Indices, Euronext Amsterdam, Oil & Gas, Index, Price Return, Close, EUR;nl;Financial Variables
aex0014;Netherlands, Equity Indices, Euronext Amsterdam, Telecommunications, Index, Price Return, Close, EUR;nl;Financial Variables
nleqin0012;Netherlands, Equity Indices, Euronext Amsterdam, AEX Leverage Index, Price Return, Close, EUR;nl;Financial Variables
aax;Netherlands, Equity Indices, Euronext Amsterdam, AEX All Share Index, Price Return, Close, EUR;nl;Financial Variables
msci_106220n;Netherlands, Equity Indices, MSCI, Small Cap, Index, Net Total Return, Local Currency;nl;Financial Variables
nlbank0372;Netherlands, Balance Sheet & Flows of MFI Sector, MFIs, Assets, Loans to Euro Area Residents, Total, EUR;nl;Financial Variables
nlbank0370;Netherlands, Balance Sheet & Flows of MFI Sector, MFIs, Assets, Loans to Euro Area Residents, General Government, EUR;nl;Financial Variables
nlbank0029;Netherlands, Balance Sheet & Flows of MFI Sector, MFIs Excluding Central Bank, Assets, Loans to Euro Area Residents, Private Sector, EUR;nl;Financial Variables
nlbank0030;Netherlands, Balance Sheet & Flows of MFI Sector, MFIs Excluding Central Bank, Assets, Loans to Euro Area Residents, Total, EUR;nl;Financial Variables
nlbank0004;Netherlands, Balance Sheet & Flows of MFI Sector, Central Bank, Assets, Loans to Euro Area Residents, Total, EUR;nl;Financial Variables
reeric42cpii10nlv9;Netherlands, Eurostat, Industrial Countries' Effective Exchange Rates, Exchange Rate Index, Real Effective Exchange Rate (Deflator: Consumer Price Index - 42 Trading Partners - Industrial Countries), 2010=100, Index;nl;Financial Variables
reerea19cpii10nlv9;Netherlands, Eurostat, Industrial Countries' Effective Exchange Rates, Exchange Rate Index, Real Effective Exchange Rate (Deflator: Consumer Price Index - 19 Trading Partners - Euro Area), 2010=100, Index;nl;Financial Variables
nlbank0075;Netherlands, Deposits & Loans, MFIs, Loans, By Entity, to Euro Area Residents, Private Sector, Households, Other Lending, over 1 Year & up to 5 Years, EUR;nl;Financial Variables
nlbank0068;Netherlands, Deposits & Loans, MFIs, Loans, By Entity, to Euro Area Residents, Private Sector, Households, Consumer Credit, up to 1 Year, EUR;nl;Financial Variables
nlbank0073;Netherlands, Deposits & Loans, MFIs, Loans, By Entity, to Euro Area Residents, Private Sector, Households, Lending for House Purchase, over 5 Years, EUR;nl;Financial Variables
nlbank0076;Netherlands, Deposits & Loans, MFIs, Loans, By Entity, to Euro Area Residents, Private Sector, Households, Other Lending, over 5 Years, EUR;nl;Financial Variables
nlbank0074;Netherlands, Deposits & Loans, MFIs, Loans, By Entity, to Euro Area Residents, Private Sector, Households, Other Lending, up to 1 Year, EUR;nl;Financial Variables
nlmost0016;Netherlands, Monetary Statistics, Monetary Aggregates, Other, Lending, Loans (Not Adjusted for Securitisations), EUR;nl;Financial Variables
nlbank0268;Netherlands, Deposits & Loans, MFIs, Loans, By Type, Domestic, Private Sector, Weighted Average Interest Rates, Non-Financial Corporations, Loans Granted > € 1 Mln - New Business, > 5 Year Initial Rate Fixation, Total;nl;Financial Variables
nlbank0407;Netherlands, Deposits & Loans, MFIs, Loans, Loans Granted for House Purchase, New Business, Including Renegotiated Loans, Households, EUR;nl;Financial Variables
nlbank0262;Netherlands, Deposits & Loans, MFIs, Loans, By Type, Domestic, Private Sector, Weighted Average Interest Rates, Non-Financial Corporations, Loans Granted > € 1 Mln - New Business, Floating Rate & <= 1 Year Initial Rate Fixation, Total;nl;Financial Variables
ecb_00010424;Netherlands, ECB, Business Volumes, Non-Financial Corporations, Loans Other than Revolving Loans & Overdrafts, Convenience & Extended Credit Card Debt [A20-A2Z], All Maturities, Over EUR 1 Million, New Business, Currency Denominator: Euro, EUR;nl;Financial Variables
nlmost0021;Netherlands, Monetary Statistics, Monetary Aggregates, M1, Currency in Circulation, EUR;nl;Financial Variables
nlmost0019;Netherlands, Monetary Statistics, Monetary Aggregates, M1, Total, EUR;nl;Financial Variables
nlmost0020;Netherlands, Monetary Statistics, Monetary Aggregates, M2, Total, EUR;nl;Financial Variables
nlmost0008;Netherlands, Monetary Statistics, Monetary Aggregates, M3, Total (incl. Currency in Circulation), EUR;nl;Financial Variables
nlbank0213;Netherlands, Deposits & Loans, MFIs, Loans, By Type, Domestic, Private Sector, Weighted Average Interest Rates, Households, Loans for House Purchase New Business, > 5 Year Initial Rate Fixation & <= 10 Year Initial Rate Fixation;nl;Financial Variables
nlbank0212;Netherlands, Deposits & Loans, MFIs, Loans, By Type, Domestic, Private Sector, Weighted Average Interest Rates, Households, Loans for House Purchase New Business, > 1 Year & <= 5 Year Initial Rate Fixation;nl;Financial Variables
ecb_00010726;Netherlands, ECB, MFI Interest Rates, Households & NPISH, Lending for House Purchase Excluding Revolving Loans & Overdrafts, Convenience & Extended Credit Card Debt [A22-A2Z], Annualised Agreed Rate (AAR) / Narrowly Defined Effective Rate (NDER), Over 10 Years, Total, New Business, Currency Denominator: Euro;nl;Financial Variables
ecb_00010708;Netherlands, ECB, MFI Interest Rates, Households & NPISH, Lending for House Purchase Excluding Revolving Loans & Overdrafts, Convenience & Extended Credit Card Debt [A22-A2Z], Annualised Agreed Rate (AAR) / Narrowly Defined Effective Rate (NDER), Up to 1 Year, Total, New Business, Currency Denominator: Euro;nl;Financial Variables
ecb_00010698;Netherlands, ECB, MFI Interest Rates, Households & NPISH, Lending for House Purchase Excluding Revolving Loans & Overdrafts, Convenience & Extended Credit Card Debt [A22-A2Z], Annual Percentage Rate of Charge (APRC), All Maturities, Total, New Business, Currency Denominator: Euro;nl;Financial Variables
nlmost0001;Netherlands, Monetary Statistics, Monetary Aggregates, M1, Overnight Deposits, EUR;nl;Financial Variables
b_c1_cl;Crude Oil, Future, ICE Brent Crude, 1st Position, Close, USD;nl;Financial Variables
msci_990100u;World, Equity Indices, MSCI, Mid & Large Cap, Index, Price Return, USD;nl;Financial Variables
imfd_m13870__dzf505;Netherlands, IMF DOTS, International Transactions, Exports, Developing Asia, USD;nl;International Trade
nltrad0284;Netherlands, Foreign Trade, Commodity, Export, All, Chemicals & Related Products, N.E.S., EUR;nl;International Trade
nltrad0088;Netherlands, Foreign Trade, Countries, Export, Total, France, EUR;nl;International Trade
nltrad0328;Netherlands, Foreign Trade, Commodity, Export, All, Manufactured Goods Classified by Material, EUR;nl;International Trade
nltrad0390;Netherlands, Foreign Trade, Commodity, Export, All, Machinery & Transport Equipment, EUR;nl;International Trade
nltrad0924;Netherlands, Foreign Trade, Commodity, Export, All, Manufactured Articles, Others, EUR;nl;International Trade
nltrad0097;Netherlands, Foreign Trade, Countries, Export, Total, Belgium, EUR;nl;International Trade
nltrad0155;Netherlands, Foreign Trade, Countries, Export, Total, China, EUR;nl;International Trade
nltrad0085;Netherlands, Foreign Trade, Countries, Export, Total Countries, EUR;nl;International Trade
nltrad0910;Netherlands, Foreign Trade, Countries, Export, Total Other, Non-EU, EUR;nl;International Trade
nlpric0002;Netherlands, Export Prices, Total, Index;nl;International Trade
nltrad1039;Netherlands, Foreign Trade, Total, Exports, Value Index, Index;nl;International Trade
nltrad1033;Netherlands, Foreign Trade, Total, Exports, Volume Index, Index;nl;International Trade
nltrad0221;Netherlands, Foreign Trade, Commodity, Export, All, Crude Materials, Inedible Ex. Fuels, EUR;nl;International Trade
nltrad0089;Netherlands, Foreign Trade, Countries, Export, Total, Germany, EUR;nl;International Trade
nltrad0002;Netherlands, Foreign Trade, Countries, Import, Total, EU, EUR;nl;International Trade
nltrad0592;Netherlands, Foreign Trade, Commodity, Import, All, Crude Petroleum, EUR;nl;International Trade
nltrad0038;Netherlands, Foreign Trade, Countries, Import, Total, Europe, EUR;nl;International Trade
nltrad0018;Netherlands, Foreign Trade, Countries, Import, Total, France, EUR;nl;International Trade
nltrad0595;Netherlands, Foreign Trade, Commodity, Import, All, Gas, Natural & Manufactured, EUR;nl;International Trade
nltrad0711;Netherlands, Foreign Trade, Commodity, Import, All, Machinery & Transport Equipment, EUR;nl;International Trade
nltrad0945;Netherlands, Foreign Trade, Commodity, Import, All, Manufactured Articles, Others, EUR;nl;International Trade
nltrad0014;Netherlands, Foreign Trade, Countries, Import, Total, Belgium, EUR;nl;International Trade
nltrad0072;Netherlands, Foreign Trade, Countries, Import, Total, China, EUR;nl;International Trade
nltrad0001;Netherlands, Foreign Trade, Countries, Import, Total Countries, EUR;nl;International Trade
nltrad0003;Netherlands, Foreign Trade, Countries, Import, Total, Non-EU, EUR;nl;International Trade
nlpric0001;Netherlands, Import Prices, Total, Index;nl;International Trade
nltrad1038;Netherlands, Foreign Trade, Total, Import, Value Index, Index;nl;International Trade
nltrad1032;Netherlands, Foreign Trade, Total, Import, Volume Index, Index;nl;International Trade
nltrad0543;Netherlands, Foreign Trade, Commodity, Import, All, Crude Materials, Inedible Ex. Fuels, EUR;nl;International Trade
nltrad0006;Netherlands, Foreign Trade, Countries, Import, Total, Germany, EUR;nl;International Trade
nltotgemmonth;Netherlands, World Bank, Global Economic Monitor, Terms of Trade, Total, Index;nl;International Trade
nllama1468;Netherlands, Labor Force Statistics, Labor Force, Males & Females, Aged 15-75, Not Included, SA;nl;Labor Market
nllama1223;Netherlands, Productivity, Costs & Hours Worked, Labor Costs, Education, Contractual, Index;nl;Labor Market
nllama1156;Netherlands, Productivity, Costs & Hours Worked, Labor Costs, Total, Contractual, Index;nl;Labor Market
nllama1157;Netherlands, Productivity, Costs & Hours Worked, Labor Costs, Hourly, Total, Contractual, Index;nl;Labor Market
nllama1187;Netherlands, Productivity, Costs & Hours Worked, Labor Costs, Trade, Contractual, Index;nl;Labor Market
nllama1465;Netherlands, Unemployment, Labor Force, Males & Females, Aged 15-75, Rate, SA;nl;Labor Market
nlinea0149;Netherlands, Wages & Salaries, Wages, Total, Excl. Bonus, Index;nl;Labor Market
nlinea0150;Netherlands, Wages & Salaries, Wages, Total, Incl. Bonus, Index;nl;Labor Market
nlinea0163;Netherlands, Earnings, Earnings of Employees, Hourly, Industry, Excl. Bonus, Index;nl;Labor Market
nlinea0106;Netherlands, Wages & Salaries, Wages, By Sector, Private Companies, Monthly Cao Wages Excluding Special Payments, Index;nl;Labor Market
nlprod0698;Netherlands, Manufacturing, Seasonally Adjusted Production, Electrical & Electronic Industry, SA, Index;nl;Manufacturing
nlprod0537;Netherlands, Energy & Water Supply, Seasonally Adjusted Production, Total, SA, Index;nl;Manufacturing
nlprod0528;Netherlands, Manufacturing, Seasonally Adjusted Production, Manufacture of Food & Beverages, SA, Index;nl;Manufacturing
nlprod0527;Netherlands, Manufacturing, Seasonally Adjusted Production, Total, SA, Index;nl;Manufacturing
nlprod0525;Netherlands, Industrial Production, Seasonally Adjusted Production, Excluding Construction, SA, Index;nl;Manufacturing
tovdc20c21scai15nlvd;"Netherlands, Eurostat, Turnover in Industry, Domestic Market, Manufacture of Chemicals & Chemical Products; Basic Pharmaceutical Products & Pharmaceutical Preparations (C20_C21), 2015=100, Calendar Adjusted, SA, Index";nl;Manufacturing
tovec20c21scai15nlvn;"Netherlands, Eurostat, Turnover in Industry, Non Domestic Market, Manufacture of Chemicals & Chemical Products; Basic Pharmaceutical Products & Pharmaceutical Preparations (C20_C21), 2015=100, Calendar Adjusted, SA, Index";nl;Manufacturing
nlprod0526;Netherlands, Mining & Quarrying, Seasonally Adjusted Production, Total, SA, Index;nl;Manufacturing
tovdc28nsai15nlvd;Netherlands, Eurostat, Turnover in Industry, Domestic Market, Manufacture of Machinery & Equipment N.E.C. (C28), 2015=100, Index;nl;Manufacturing
tovec28scai15nlvn;Netherlands, Eurostat, Turnover in Industry, Non Domestic Market, Manufacture of Machinery & Equipment N.E.C. (C28), 2015=100, Calendar Adjusted, SA, Index;nl;Manufacturing
nlprod0614;Netherlands, Manufacturing, Turnover, Refineries & Chemistry, Index;nl;Manufacturing
tovdc18nsai15nlvd;Netherlands, Eurostat, Turnover in Industry, Domestic Market, Printing & Reproduction of Recorded Media (C18), 2015=100, Index;nl;Manufacturing
tovdc29c30nsai15nlvd;Netherlands, Eurostat, Turnover in Industry, Domestic Market, Manufacture of Motor Vehicles, Trailers, Semi-Trailers & of Other Transport Equipment (C29_C30), 2015=100, Index;nl;Manufacturing
tovec29c30cai15nlvn;Netherlands, Eurostat, Turnover in Industry, Non Domestic Market, Manufacture of Motor Vehicles, Trailers, Semi-Trailers & of Other Transport Equipment (C29_C30), 2015=100, Calendar Adjusted, Index;nl;Manufacturing
tovtc29c30cai15nlvm;Netherlands, Eurostat, Turnover in Industry, Total Market, Manufacture of Motor Vehicles, Trailers, Semi-Trailers & of Other Transport Equipment (C29_C30), 2015=100, Calendar Adjusted, Index;nl;Manufacturing
nlprod0532;Netherlands, Manufacturing, Seasonally Adjusted Production, Refineries & Chemistry, SA, Index;nl;Manufacturing
nl3mibr;Netherlands, Interbank Rates, EURIBOR, 3 Month, Fixing;nl;Prices and Monetary Variables
nlpric0003;Netherlands, Consumer Price Index, Total, Index;nl;Prices and Monetary Variables
nlpric0345;Netherlands, Consumer Price Index, Communication, Index;nl;Prices and Monetary Variables
nlpric2110;Netherlands, Consumer Price Index, Total, Core, Index;nl;Prices and Monetary Variables
nlpric0199;Netherlands, Consumer Price Index, Housing, Water, Electricity, Gas & Other Fuels, Electricity, Gas & Other Fuels, Index;nl;Prices and Monetary Variables
nlpric0201;Netherlands, Consumer Price Index, Housing, Water, Electricity, Gas & Other Fuels, Electricity, Index;nl;Prices and Monetary Variables
nlpric0209;Netherlands, Consumer Price Index, Housing, Water, Electricity, Gas & Other Fuels, Gas, Index;nl;Prices and Monetary Variables
nlpric1838;Netherlands, Harmonized CPI, Total, Index;nl;Prices and Monetary Variables
nlpric0273;Netherlands, Consumer Price Index, Furnishing & Household Equipment, Household Services, Index;nl;Prices and Monetary Variables
nlpric0275;Netherlands, Consumer Price Index, Health, Index;nl;Prices and Monetary Variables
nlpric0175;Netherlands, Consumer Price Index, Housing, Water, Electricity, Gas, Index;nl;Prices and Monetary Variables
nlpric0277;Netherlands, Consumer Price Index, Health & Personal Care, Medical Products & Equipment, Index;nl;Prices and Monetary Variables
nlpric0283;Netherlands, Consumer Price Index, Health & Personal Care, Out- Patient Services, Index;nl;Prices and Monetary Variables
nlpric0279;Netherlands, Consumer Price Index, Health & Personal Care, Pharmaceutical Products, Index;nl;Prices and Monetary Variables
nlpric0353;Netherlands, Consumer Price Index, Recreation & Culture, Index;nl;Prices and Monetary Variables
nlpric0189;Netherlands, Consumer Price Index, Housing, Water, Electricity, Gas & Other Fuels, Services Maintenance/Repair Dwellings, Index;nl;Prices and Monetary Variables
nlpric0291;Netherlands, Consumer Price Index, Transport, Index;nl;Prices and Monetary Variables
nl10ydnbgov;Netherlands, Government Benchmarks, DNB, 10 Year, Yield;nl;Prices and Monetary Variables
nlpric2015;Netherlands, Producer Price Index, Agricultural & Forestry Machinery, Total Output Prices, Index;nl;Prices and Monetary Variables
nlpric1831;Netherlands, Producer Price Index, Basic Chemicals, Fertilisers & Nitrogen Compounds, Plastics & Synthetic Rubber in Primary Forms, Total Output Prices, Index;nl;Prices and Monetary Variables
nlpric1929;Netherlands, Producer Price Index, Basic Metals, Total Output Prices, Index;nl;Prices and Monetary Variables
nlpric1883;Netherlands, Producer Price Index, Basic Pharmaceutical Products & Pharmaceutical Preparations, Total Output Prices, Index;nl;Prices and Monetary Variables
nlpric1830;Netherlands, Producer Price Index, Chemicals & Chemical Products, Total Output Prices, Index;nl;Prices and Monetary Variables
nlpric2025;Netherlands, Producer Price Index, Machinery for Mining, Quarrying & Construction, Total Output Prices, Index;nl;Prices and Monetary Variables
nlpric1706;Netherlands, Producer Price Index, Manufactured Products, Total Output Prices, Index;nl;Prices and Monetary Variables
nl2ygov;Netherlands, Government Benchmarks, Macrobond, 2 Year, Yield;nl;Prices and Monetary Variables
nl5ygov;Netherlands, Government Benchmarks, Macrobond, 5 Year, Yield;nl;Prices and Monetary Variables
nl1ygov;Netherlands, Government Benchmarks, Macrobond, 1 Year, Yield;nl;Prices and Monetary Variables
tovvg47scai15nltu;Netherlands, Eurostat, Trade & Services, Total Market (Deflated), Retail Trade, Except of Motor Vehicles & Motorcycles (G47), 2015=100, Calendar Adjusted, Constant Prices, SA, Index;nl;Retail and Consumption
nltour0003;Netherlands, Guests, Total, Foreign Countries;nl;Retail and Consumption
nltour0002;Netherlands, Guests, Total, Netherlands;nl;Retail and Consumption
tovtg47scai15nltu;Netherlands, Eurostat, Trade & Services, Total Market, Retail Trade, Except of Motor Vehicles & Motorcycles (G47), 2015=100, Calendar Adjusted, SA, Index;nl;Retail and Consumption
